Strain,Ev,Acc,Rep,Week,D1Pop,D2Pop,D3Pop,D4Pop,D1FSC,D2FSC,D3FSC,D4FSC,Growth.Rate,Mean.FSC,PE.Count,Chl.a.read,Chl.a.per.cell,FvFm.0,PEDay,FvFm.PE,P,alpha,beta,E_k,P_I,O2.Count,O2.rate.light,O2.rate.dark,pgO2.cell.hr.light,pgO2.cell.hr.dark,g.sp.acc.bestfit,G_Old,G_O,pgC.cell,pgN.cell,Day1-redF,Day2-redF,Day3-redF,Day4-redF,Fm
1393,24,18,B,140,87182,89831,119261,129661,6753.92575,6878.073079,6922.595326,6832.895682,0.183494233,6846.872459,51182.31192,1.76,0.172,0.327,4,0.479,259.0042384,1.374436411,NA,188.4439589,125.8467326,,,,,,,,,,,5809.869392,6064.643996,5924.112159,5676.945382,3875
1393,24,18,C,140,85939,79365,96766,101018,7314.11951,7352.451341,7401.560148,7403.778621,0.120624003,7367.977405,27101.98975,1.29,0.238,0.271,4,0.398,192.0677341,1.34299994,NA,143.0139558,115.9859329,,,,,,,,,,,6592.577532,6679.762992,6477.591096,6217.361448,1917
1393,24,18,D,140,99762,103186,106457,121928,7065.42191,7186.821361,7299.479679,7266.417018,0.083448285,7204.534992,31337.6129,1.42,0.227,0.337,4,0.419,197.148029,1.340764511,NA,147.0415031,116.6271485,,,,,,,,,,,6373.035951,6275.984595,6116.29317,5724.51165,1922
1393,24,18,E,140,88941,87350,91621,104613,6883.29604,6983.462171,7093.668267,6955.975703,0.090171215,6979.100545,29100.62242,1.37,0.235,0.323,4,0.479,214.4643701,1.296466819,NA,165.422182,115.8651764,,,,,,,,,,,5859.312355,5736.850273,5721.200543,5537.545353,2822
1393,24,18,F,140,89775,81109,82127,83892,7074.32333,7204.940458,7420.721803,7341.198939,0.016868399,7260.296133,14235.87292,0.7,0.246,0.319,4,0.242,136.4865862,1.126325529,NA,121.1786314,92.52498599,,,,,,,,,,,6342.925449,5830.876261,5583.144607,5023.624747,880
2951,24,18,A,140,95444,100656,129874,155379,5425.39159,5843.511708,5847.567048,5645.219032,0.217078386,5690.422345,129874.365,4.39,0.169,0.397,3,0.491,129.9764786,2.173795638,NA,59.79240932,121.1218663,,,,,,,,,,,3930.859474,4119.471488,4200.188147,4243.242556,8078
2951,24,18,B,140,74730,82726,117830,157205,5401.86738,5889.520047,5961.227342,5898.931892,0.321009695,5787.886665,117829.511,6.31,0.268,0.417,3,0.497,135.5506347,2.481615561,NA,54.62193133,128.7596841,,,,,,,,,,,3745.306854,4002.86209,3987.552607,4014.993337,6406
2951,24,18,C,140,69720,78961,102581,140907,5698.04933,6004.55759,6005.434926,5841.89598,0.289571636,5887.484457,102580.959,3.2,0.156,0.425,3,0.496,140.4718811,2.753864233,NA,51.00900742,135.0107901,,,,,,,,,,,3631.351448,3883.755844,3890.426278,3929.56624,5509
2951,24,18,D,140,72992,80663,104571,138253,5240.68871,5721.922341,5939.135395,5977.311981,0.269400256,5719.764607,104570.889,4.36,0.208,0.439,3,0.493,115.2542596,2.205927137,NA,52.24753694,110.346415,,,,,,,,,,,3785.275483,4180.29046,4380.178627,4552.025084,6324
2951,24,18,E,140,70388,77411,98105,136098,5409.11957,5834.522664,5889.880617,5832.179368,0.282121877,5741.425555,98104.5928,3.43,0.175,0.444,3,0.471,141.0423476,2.34519356,NA,60.14102634,131.2522857,,,,,,,,,,,3517.532405,3796.671289,3810.982219,3918.045842,4847
2951,24,18,F,140,62772,62809,92756,131236,5704.15174,5984.53572,6037.741748,5809.979355,0.368446686,5884.102141,92755.6484,3.07,0.165,0.439,3,0.491,143.9951682,2.099233136,NA,68.5941765,129.197384,,,,,,,,,,,3591.188219,3827.682646,3864.661514,3891.967464,5356
1393,30,18,A,140,52636,47026,45261,46843,7806.14355,8228.909031,8408.912571,8851.727771,0.034360885,8323.923231,42134.21186,1.57,0.186,0.191,5,0.212,102.7552589,0.643201619,NA,159.7559084,57.05594577,,,,,,,,,,,7576.841435,7894.111588,7665.543735,7217.413748,2468
1393,30,18,B,140,44259,38806,37945,37104,7967.00399,8332.600334,8505.191136,8643.993868,-0.022436699,8362.197332,34924.02373,1.31,0.188,0.225,5,0.223,94.52268049,0.702355006,NA,134.5796352,59.64258798,,,,,,,,,,,7154.164101,7197.663464,6788.923782,6225.981246,2004
1393,30,18,C,140,40836,33826,34004,35133,6621.53421,6724.499123,6766.366868,7197.961671,0.01895755,6827.590468,38989.48737,1.71,0.219,0.121,5,0.427,116.8698611,0.945259384,NA,123.6378745,78.17837426,,,,,,,,,,,4456.86983,4805.282463,5035.234243,5699.979551,3079
1393,30,18,D,140,48162,45617,51863,56913,7051.79465,7070.50752,7026.029687,7325.356305,0.110624793,7118.422041,61538.64178,2.8,0.227,0.235,5,0.426,199.1127091,0.919577302,NA,216.5263416,85.93320224,,,,,,,,,,,6433.765339,7244.041767,7602.000069,7981.958928,6289
1393,30,18,E,140,73251,67182,73268,78503,6685.80953,6614.020089,6665.710094,6785.996395,0.077870071,6687.884027,83656.51613,3.86,0.231,0.285,5,0.433,219.9979158,1.050164191,NA,209.4890663,97.705544,,,,,,,,,,,7982.306348,8817.812,9343.729725,9768.308979,10353
1393,30,18,F,140,70366,66102,72044,75194,6429.4909,6482.024486,6558.228696,6862.24171,0.064433761,6582.996448,76695.1196,3.53,0.23,0.269,5,0.426,161.2087169,0.938114141,NA,171.8433929,84.48357111,,,,,,,,,,,8056.367255,8652.334161,9160.250536,9529.907193,9241
2951,30,18,A,140,33839,35898,48861,77798,6041.73328,6577.991086,6287.008741,5685.415117,0.386717058,6148.037056,77559.78794,2.51,0.162,0.362,5,0.504,139.3882648,2.168552615,NA,64.2770961,127.5028441,,,,,,,,,,,2840.801246,3345.21636,3692.30995,4025.244952,4565
2951,30,18,B,140,36633,40718,53038,79633,6016.84115,6321.147029,6003.871019,5524.677108,0.335373129,5966.634077,78364.75346,1.91,0.122,0.428,5,0.502,142.579001,1.925506419,NA,74.04753347,124.6379216,,,,,,,,,,,2648.428613,3061.041381,3323.050023,3584.012096,3936
2951,30,18,C,140,38901,40679,56575,89820,6036.43793,6307.807046,6107.865365,5701.912002,0.396050459,6038.505586,87126.15944,2.18,0.125,0.433,5,0.48,137.1294127,1.805947907,NA,75.93209759,118.757837,,,,,,,,,,,2977.490809,3435.352497,3798.025426,4130.159476,5806
2951,30,18,D,140,35641,35274,45725,68170,5896.12812,6251.155497,6050.542587,5437.026326,0.329426159,5908.713133,61432.06791,1.8,0.147,0.433,5,0.477,153.4701153,1.931828805,NA,79.44291696,130.5606186,,,,,,,,,,,2839.876455,3209.895219,3384.89058,3546.353612,3011
2951,30,18,E,140,40925,42885,53144,76015,6015.16909,6183.013007,5920.496025,5476.52287,0.28620136,5898.800248,54219.46744,1.51,0.139,0.407,5,0.495,122.7885798,2.202452247,NA,55.75084772,116.1763084,,,,,,,,,,,2795.900499,3078.770797,3259.89041,3484.925983,2462
2951,30,18,F,140,39241,37123,45149,64950,5935.12425,6129.820199,5928.158172,5455.949723,0.279695707,5862.263086,50817.49007,1.53,0.151,0.433,5,0.472,154.2114965,1.932894648,NA,79.78267032,130.9619091,,,,,,,,,,,2846.145709,3103.073131,3259.407354,3459.04101,2408
1391,18,24,A,140,19861,27114,68755,160557,6310.24621,7463.152235,5968.81801,4965.529015,0.720023905,6176.936368,133284.9032,2.84,0.107,0.492,4,0.579,191.8027974,1.860155417,NA,103.1111678,143.5889977,,,,,,,,,,,3910.528072,4787.020007,4962.508403,5219.771224,7342
1391,18,24,B,140,22330,29395,64382,128126,6703.13672,7717.172655,6038.962209,5020.607144,0.602520769,6369.969682,123054.2879,2.86,0.116,0.517,4,0.57,181.4435394,1.867155673,NA,97.17643902,140.3519243,,,,,,,,,,,4238.028616,4936.447702,4893.111554,4954.045333,6728
1391,18,24,C,140,30502,41321,86020,167362,6412.99915,7547.660125,6224.104919,5149.504134,0.584029214,6333.567082,158225.0492,3.53,0.112,0.52,4,0.584,169.6563729,1.706692541,NA,99.40652391,129.6327558,,,,,,,,,,,3825.891796,4787.678746,4761.144117,4866.387568,8402
1391,18,24,D,140,17105,23009,42934,97465,6350.9374,7238.648838,5876.564451,5011.609941,0.584418708,6119.440158,86031.79864,2.63,0.153,0.551,4,0.572,175.0096133,1.658770105,NA,105.5056471,129.2958714,,,,,,,,,,,3991.602886,4823.819591,4659.516693,4729.543043,6242
1391,18,24,E,140,29057,40386,94413,175390,6368.52217,7325.057889,5710.783265,4925.258119,0.624245052,6082.405361,163111.5097,4,0.123,0.528,4,0.568,169.3364966,1.549421694,NA,109.2901289,122.5185814,,,,,,,,,,,4180.550025,4834.876391,4656.945816,4785.729895,9019
1391,18,24,F,140,38503,51924,120511,229718,6734.02798,7794.936636,5824.107811,4746.768272,0.62003224,6274.960175,165312.1557,3.57,0.108,0.529,4,0.57,180.5379222,1.524019076,NA,118.4617208,124.2106896,,,,,,,,,,,4217.751525,5051.421667,4770.65871,4720.037379,9093
1393,18,24,A,140,26984,37736,67457,102829,6524.85922,7343.31987,6984.211937,6540.387933,0.459430992,6848.19474,128736.2764,5.02,0.195,0.432,5,0.405,211.0939299,1.486306058,NA,142.0258828,128.1259678,,,,,,,,,,,5319.893285,6353.274326,6602.844323,6673.523007,10953
1393,18,24,B,140,27341,33628,56781,87619,6418.012,6878.470802,6655.253299,6287.128961,0.401764224,6559.716266,101568.9099,4.75,0.234,0.45,5,0.457,190.0026723,1.244503119,NA,152.6735204,109.255573,,,,,,,,,,,5655.58731,6490.774395,6970.399524,7063.733725,10022
1393,18,24,C,140,23474,30627,51882,80305,6151.35517,6861.790682,6631.163814,6408.350076,0.421697465,6513.164936,90454.04925,4.12,0.228,0.45,5,0.447,158.2963067,1.094662792,NA,144.6073694,94.8135545,,,,,,,,,,,5571.805235,6862.086687,7057.614458,7259.844644,9130
1393,18,24,D,140,25945,30590,56316,88571,6447.25804,6883.032809,6684.02161,6438.440119,0.429373075,6613.188145,86425.8967,4.04,0.234,0.409,5,0.435,174.1694117,1.167437899,NA,149.1894445,101.9186733,,,,,,,,,,,6014.648417,7117.905979,7329.066528,7650.837508,9241
1393,18,24,E,140,13538,20270,33654,46491,5823.07036,6487.625379,6307.298522,6115.746964,0.420815253,6183.435306,48695.17596,2.24,0.23,0.342,5,0.378,142.6455618,0.557517928,NA,255.8582506,53.07632743,,,,,,,,,,,5278.315365,6061.641831,6255.42319,6479.355512,4384
1393,18,24,F,140,29921,42013,72202,109308,6474.09923,6876.402729,6670.553602,6414.871239,0.44283105,6608.9817,133190.8456,5.5,0.206,0.457,5,0.435,169.9315612,1.131140652,NA,150.2302662,98.91848034,,,,,,,,,,,5869.015257,7119.647995,7242.63451,7324.871213,12282
2951,18,24,A,140,16947,21939,47205,81932,6396.3007,6583.341961,5907.659769,5372.865818,0.549370538,6065.042062,70186.01029,1.7,0.121,0.476,4,0.594,423.5993247,1.516587132,NA,279.3109052,145.4946385,,,,,,,,,,,4221.017019,5104.596426,5206.978347,5430.655697,3870
2951,18,24,B,140,22945,29133,61956,96256,5975.81229,6322.937627,5440.759863,5033.797213,0.505633878,5693.326748,83311.40343,1.55,0.093,0.46,4,0.569,93.90436772,1.973846051,NA,47.57431192,91.14045132,,,,,,,,,,,3714.773012,4765.604199,5321.446067,5478.989706,4194
2951,18,24,C,140,33474,56012,107203,180705,5971.01776,6240.268541,5513.11579,4979.913207,0.5707479,5676.078825,125200.0417,2.45,0.098,0.482,4,0.565,96.05628294,1.665999914,NA,57.65683547,90.25195954,,,,,,,,,,,4190.534548,5478.145775,5816.463299,5495.761213,6962
2951,18,24,D,140,9095,12142,25557,38639,5754.06169,6600.766206,5598.977699,5237.803952,0.508364934,5797.902387,26887.61335,0.54,0.1,0.371,4,0.515,127.0755322,1.443419254,NA,88.03785306,103.315003,,,,,,,,,,,4894.263036,5580.997382,5631.417618,5969.836293,1204
2951,18,24,E,140,22700,32491,57939,101649,6359.17011,6330.09934,5434.346207,5066.955301,0.507585878,5797.64274,79697.08177,1.77,0.111,0.446,4,0.556,103.6655732,2.23338656,NA,46.4163146,100.9141239,,,,,,,,,,,3423.28531,4513.124951,4889.468932,5039.062187,3515
2951,18,24,F,140,20776,34371,78779,117004,6140.32529,6570.949337,5472.936945,5153.130698,0.60146175,5834.335568,172348.8443,4.03,0.117,0.487,4,0.537,117.631397,1.628189353,NA,72.24675479,103.7363179,,,,,,,,,,,4214.00884,5388.601413,5684.83246,5965.744253,8108
1391,24,24,A,140,26841,32462,82942,159900,6770.04146,6859.729112,5014.746512,4488.127546,0.797240819,5783.161158,66634.19998,3.15,0.236,0.457,3,0.505,178.9107821,2.234567978,NA,80.06504341,151.7160998,,,,,,,,,,,4557.023208,4867.295853,4599.534052,4671.538628,5854
1391,24,24,B,140,24625,31264,75637,152539,6778.49977,6452.220867,4787.853624,4412.794173,0.792479679,5607.842109,71061.84291,3.18,0.224,0.451,3,0.515,144.2487074,1.921773682,NA,75.06019504,125.4677556,,,,,,,,,,,4642.353652,4793.776414,4586.430678,4560.310732,5710
1391,24,24,C,140,35265,46903,108468,171120,7394.26413,6181.33674,4365.532769,4330.426466,0.647142993,5567.890026,78490.68625,2.78,0.177,0.471,3,0.517,131.2054855,1.532095813,NA,85.6379114,108.052407,,,,,,,,,,,4744.728214,4411.214503,4124.178222,4303.794051,5276
1391,24,24,D,140,36211,38320,84332,170132,6913.12503,6670.831954,4646.568263,4230.474895,0.745297469,5615.250036,66839.28474,2.68,0.2,0.492,3,0.501,151.6273993,1.861142958,NA,81.47004433,127.6454988,,,,,,,,,,,4129.466745,4475.099042,4070.503982,3949.200007,4396
1391,24,24,E,140,31874,38803,68104,144118,6540.28023,6755.819057,4751.578787,4132.364355,0.656073775,5545.010607,69707.33911,2.9,0.208,0.371,3,0.422,156.1056865,1.647930834,NA,94.72830006,122.3858528,,,,,,,,,,,4369.638003,4773.611377,4508.781306,4417.089808,5510
1391,24,24,F,140,26182,31671,51627,137902,6510.28239,6711.731109,5169.832558,4419.175068,0.735567468,5702.755281,66845.75783,2.72,0.203,0.466,3,0.501,164.0099202,1.631530505,NA,100.5251938,124.5476992,,,,,,,,,,,4228.827138,4766.95272,4579.515419,4394.907178,4920
1393,24,24,A,140,34495,64010,102344,147288,6657.68929,6982.37382,6569.528273,6665.064877,0.482407581,6718.664065,102343.564,5.35,0.261,0.386,3,0.499,213.0273714,0.846054975,NA,251.7890418,80.42092262,,,,,,,,,,,8449.715882,8798.599652,8653.175684,9472.799154,13853
1393,24,24,B,140,37806,57825,92116,129914,6422.31457,6754.194376,6456.63413,6450.020557,0.41688455,6520.790908,92116.2917,4.35,0.236,0.445,3,0.485,169.6814715,0.919867631,NA,184.4629225,83.92221484,,,,,,,,,,,5625.118193,6589.186676,6692.939028,7328.295328,8459
1393,24,24,C,140,41344,58053,102109,143596,6919.92299,7292.865643,6882.729012,6829.973393,0.429991218,6981.37276,102108.716,5.16,0.253,0.415,3,0.502,235.0724861,0.950707119,NA,247.2606772,90.20537693,,,,,,,,,,,6500.610073,7913.307161,7831.557614,8457.699151,10785
1393,24,24,D,140,51835,78325,138247,192967,6625.42173,7056.907917,6761.910546,6756.135501,0.451153919,6800.093924,138246.719,6.27,0.227,0.44,3,0.493,262.3123118,1.061419646,NA,247.1334621,100.7047972,,,,,,,,,,,6248.087605,7083.731099,7340.079466,8050.777011,12838
1393,24,24,E,140,45071,68709,113992,162932,6359.14681,7003.295971,6674.534209,6701.338032,0.436150021,6684.578756,113992.48,4.65,0.204,0.457,3,0.486,185.982081,0.974235293,NA,190.9005785,89.39281151,,,,,,,,,,,6034.726466,7041.543936,6996.204957,7579.091076,10409
1393,24,24,F,140,37516,54398,107033,156255,6654.79477,7018.985924,6725.716256,6643.987691,0.495695675,6760.87116,107033.044,6.25,0.292,0.443,3,0.486,250.7219034,1.125785887,NA,222.7083376,105.5768053,,,,,,,,,,,6466.950031,7684.547246,8209.940501,8722.680432,11109
2951,24,24,A,140,43165,108246,188026,301224,5487.00475,6131.733603,5340.463225,5407.684977,0.638061986,5591.721639,188026.453,6.12,0.163,0.468,3,0.48,132.6289912,2.054393707,NA,64.55870205,121.172059,,,,,,,,,,,4687.28218,5513.758396,5511.259533,6340.766033,15968
2951,24,24,B,140,42929,70706,142919,239666,5248.44868,6101.790345,5739.370107,5688.940227,0.586280252,5694.63734,142918.931,5.64,0.197,0.487,3,0.524,112.3661885,2.150575707,NA,52.24935266,107.580703,,,,,,,,,,,4137.851242,4952.401438,5475.297205,5870.020757,10878
2951,24,24,C,140,41959,77827,141758,273196,5630.40274,6305.019764,5612.76618,5694.228782,0.622011303,5810.604367,141758.281,5.14,0.181,0.46,3,0.516,110.0214217,2.125412674,NA,51.764734,105.4973441,,,,,,,,,,,3908.248953,4941.486033,5642.125951,6105.084437,10440
2951,24,24,D,140,46704,83578,184045,277635,5181.07116,6168.181732,5848.716842,5941.053414,0.613680659,5784.755787,184044.544,7.94,0.216,0.461,3,0.513,111.936234,2.286005786,NA,48.9658577,108.2304084,,,,,,,,,,,4554.058315,5352.056426,6214.21076,6911.339772,15744
2951,24,24,E,140,44335,71890,132075,242208,5479.37808,6137.179541,5642.015969,5708.033442,0.570232389,5741.651758,132075.473,4.92,0.186,0.457,3,0.512,109.8489036,2.242026761,NA,48.99535788,106.2033762,,,,,,,,,,,3844.532255,4825.140305,5443.107766,5924.385594,9497
2951,24,24,F,140,38721,80925,164650,271486,5768.02038,6380.06814,5501.135692,5467.6375,0.655291009,5779.215428,164649.566,6.15,0.187,0.478,3,0.5,113.2673683,2.535667677,NA,44.66964239,110.7219759,,,,,,,,,,,3914.928226,4953.935642,5341.69297,5565.270917,11281
1393,30,24,A,140,43874,86565,137047,209272,6632.6934,7068.334632,7116.772297,7000.046776,0.514639084,6954.461776,91746.29472,4.68,0.255,0.419,2,0.428,145.411313,1.287792276,NA,112.9151927,103.1291677,,,,,,,,,,,8089.214472,8594.455467,8590.917023,9913.909979,10182
1393,30,24,B,140,42201,75715,104216,186027,6474.95823,6868.826204,6936.631452,6562.818061,0.476985223,6710.808487,85608.10123,4.1,0.239,0.441,2,0.444,138.642014,1.092886298,NA,126.8585893,91.14785725,,,,,,,,,,,7767.897697,8329.938326,8613.165261,9794.848302,10121
1393,30,24,C,140,54066,75549,107174,214750,6057.63691,6334.731223,6460.642488,6168.266029,0.448745912,6255.319163,83354.93215,3.66,0.22,0.436,2,0.464,167.9195096,1.26035843,NA,133.2315519,106.7112777,,,,,,,,,,,5285.208961,6056.816646,6330.981099,6505.15436,7457
1393,30,24,D,140,68128,96014,119096,218256,6128.54736,6245.317823,6387.638085,6298.59919,0.370826845,6265.025615,91453.73017,4.23,0.231,0.423,2,0.47,167.6819809,1.089324863,NA,153.932024,95.81781281,,,,,,,,,,,6547.878595,7335.805157,7775.062518,8683.108097,9796
1393,30,24,E,140,63229,86843,124934,222781,6116.83642,6422.668699,6727.650443,6477.425804,0.41419485,6436.145342,83306.45172,4.73,0.284,0.426,2,0.436,148.4824201,1.236866115,NA,120.0472859,101.2778242,,,,,,,,,,,6975.354188,7837.074786,8475.769854,8996.088998,8729
1393,30,24,F,140,64835,89755,122275,223349,6230.79827,6686.992137,6763.158155,6638.021435,0.401984242,6579.742499,84146.30092,4.92,0.292,0.398,2,0.427,130.0294512,0.955570912,NA,136.0751458,81.40451018,,,,,,,,,,,6266.712356,7652.517942,8190.219138,8707.238181,9471
2951,30,24,A,140,25608,47430,108421,186669,5881.21863,6954.940024,5557.512108,5259.944795,0.678606463,5913.403889,108421.095,4.63,0.214,0.458,3,0.539,109.6428299,2.491690576,NA,44.0033891,107.3386894,,,,,,,,,,,3649.95141,4704.440062,5094.398142,5590.488804,9658
2951,30,24,B,140,24071,42689,90794,160231,5976.75126,6808.131841,5352.03218,5329.342884,0.644147932,5866.564541,90794.0781,4.81,0.265,0.452,3,0.545,106.8394104,2.348835452,NA,45.48611967,104.2399897,,,,,,,,,,,3293.050792,4370.306669,4847.456733,5373.310703,7974
2951,30,24,C,140,30890,64201,119435,153574,6013.04532,6566.824495,5455.161471,5697.312898,0.543197977,5933.086046,119434.656,4,0.167,0.436,3,0.525,109.7736054,2.349819503,NA,46.71576062,106.7795593,,,,,,,,,,,3868.813075,4700.327944,5345.121582,6037.24977,9983
2951,30,24,D,140,29513,51630,104290,160355,6071.91434,6817.881677,5375.165487,5515.738437,0.578073443,5945.174985,104290.149,4.42,0.212,0.449,3,0.539,83.99429231,2.384074494,NA,35.23140427,83.4209523,,,,,,,,,,,3773.246774,4814.911752,5136.517347,5893.185998,8119
2951,30,24,E,140,26532,47107,98811,221803,5927.09784,6813.166164,5462.653965,5597.438624,0.711110861,5950.089148,98811.086,4.36,0.221,0.442,3,0.531,88.44846851,2.166547096,NA,40.82462305,87.13963444,,,,,,,,,,,3619.241913,4645.827217,5030.027497,5706.872626,8242
2951,30,24,F,140,29437,51517,111161,280037,5816.96013,6717.821381,5531.762634,5974.735508,0.752703271,6010.319913,111160.884,5.09,0.229,0.447,3,0.538,82.68997091,2.329286423,NA,35.50013003,82.1008391,,,,,,,,,,,3681.989994,4617.485851,4947.396194,5757.716907,8342
1393,18,30,A,140,31483,33944,43339,65408,8435.73851,8121.672961,7688.050952,6907.241385,0.327963591,7788.175952,74224.57459,6.37,0.429,0.414,5,0.483,124.8339757,0.777159369,NA,160.6285413,69.02120742,,,,,,,,,,,5513.517732,6522.079534,7901.519822,8816.211892,11874
1393,18,30,B,140,25218,24567,28444,42763,8889.21016,8574.169448,7942.579943,7113.844618,0.277129375,8129.951042,53290.75458,5.43,0.509,0.392,5,0.486,90.97800156,0.529380228,NA,171.8575737,47.67506231,,,,,,,,,,,5773.596875,6643.553836,8740.017358,10100.73907,9007
1393,18,30,C,140,36577,43539,57023,90340,7950.95992,7359.201582,7025.910942,6505.896187,0.364960123,7210.492158,131801.0613,11.03,0.418,0.459,5,0.51,65.11475265,0.455103793,NA,143.0767082,39.30883103,,,,,,,,,,,6515.452971,8262.732182,10751.9734,11391.12574,20677
1393,18,30,D,140,33745,39019,46857,67854,7889.527,7323.458361,7081.376043,6377.207841,0.276660512,7167.892311,93752.64876,6.84,0.365,0.455,5,0.499,93.12243637,0.524049215,NA,177.6978834,47.49403657,,,,,,,,,,,5488.47847,7049.79003,8779.323618,9801.567264,15406
1393,18,30,E,140,21557,24585,29113,37008,7339.08576,6990.043423,6881.655845,6423.699165,0.204485925,6908.621048,38733.4812,3.06,0.395,0.44,5,0.439,72.78447881,0.277407886,NA,262.373503,26.47125305,,,,,,,,,,,6330.948607,6883.810451,7548.751024,8047.174331,6185
1393,18,30,F,140,32632,35313,43678,62937,8065.33352,7633.688122,7441.112749,6873.38918,0.288941767,7503.380893,70374.28481,6.99,0.497,0.463,5,0.489,113.9418593,0.712208832,NA,159.9837775,63.19712341,,,,,,,,,,,6980.128715,7789.872876,9138.088898,10300.43349,14219
2951,18,30,A,140,24574,40762,52371,69684,8202.24356,6788.454615,6106.564296,5837.161212,0.3377387,6733.605921,52966.2132,3.48,0.329,0.433,5,0.532,55.70721085,1.178355726,NA,47.27537673,54.10995868,,,,,,,,,,,4372.21841,5539.064869,6564.124183,6786.785115,4975
2951,18,30,B,140,21047,34036,40204,68464,7983.09515,5915.003282,5704.949321,5568.413865,0.370516939,6292.865405,55076.02358,1.97,0.179,0.414,5,0.519,73.48703044,0.914944076,NA,80.31860347,62.23523723,,,,,,,,,,,3722.318334,5131.019669,6337.094045,6261.006059,3170
2951,18,30,C,140,29027,61211,81272,116733,7800.81749,6179.983558,5989.453303,6024.452655,0.322782643,6498.676752,73269.21794,2.91,0.199,0.45,5,0.548,62.60436658,0.584279717,NA,107.1479375,45.83413991,,,,,,,,,,,4507.57904,5918.549679,6689.192342,6316.703491,5407
2951,18,30,D,140,18499,28772,39553,33702,7996.64611,5844.9973,5687.424651,5815.917314,0.37996165,6336.246344,11441.13841,0.86,0.376,0.323,5,0.428,79.08065664,1.224188272,NA,64.59844326,72.2369392,,,,,,,,,,,4822.825169,5279.592623,7606.23511,8071.093394,1190
2951,18,30,E,140,17150,29885,38665,53908,7750.55382,6061.352984,5810.649662,5802.228715,0.369343412,6356.196295,36002.32582,1.57,0.218,0.392,5,0.532,72.18408065,0.838273415,NA,86.11042572,59.29654782,,,,,,,,,,,4504.934845,5427.321078,6316.049709,6462.532993,2501
2951,18,30,F,140,24914,39064,44844,72089,7140.5226,5775.782806,5581.174742,5689.18196,0.332536127,6046.665527,52669.03724,2.11,0.2,0.432,5,0.525,73.80556528,0.726297305,NA,101.6189442,55.71004427,,,,,,,,,,,4751.738197,5806.384536,6635.743192,6587.77692,3426
1393,24,30,A,140,35461,43840,51480,65844,8570.369649,7415.150268,6720.793345,5823.940764,0.201713673,7132.563507,107581.5992,9.06,0.421,0.26,4,0.485,73.55232987,0.625770166,NA,117.5388886,50.85981161,,,,,,,,,,,7383.771275,8692.608715,11119.96649,12818.50825,16898
1393,24,30,B,140,42452,45101,50743,62047,7718.512215,7145.05157,6523.208238,6156.400815,0.159490724,6885.79321,109151.4117,7.85,0.36,0.255,4,0.52,92.19448546,0.42601245,NA,216.4126553,39.80755999,,,,,,,,,,,5061.92413,5910.440543,7943.951829,10290.65007,13209
1393,24,30,C,140,35047,37074,40130,51137,8611.048531,7803.885713,6751.499508,6192.490051,0.160789118,7339.730951,68796.41823,6.45,0.469,0.291,4,0.519,72.68822062,0.489479489,NA,148.5010551,42.68319598,,,,,,,,,,,5823.185574,6808.654913,9125.436814,12263.64883,9870
1393,24,30,D,140,42934,45971,49008,63649,8343.997268,7731.501118,6745.86422,6251.376184,0.16268084,7268.184698,78557.55734,8.28,0.527,0.284,4,0.508,69.2047581,0.456640158,NA,151.5520633,40.01809605,,,,,,,,,,,6291.576941,7125.962041,8713.532551,11271.89574,11376
1393,24,30,E,140,38953,42660,44781,59974,7647.96366,7046.625603,6378.708499,6118.097705,0.170326121,6797.848867,88578.03255,6.9,0.389,0.265,4,0.523,61.22966012,0.492416486,NA,124.3452685,40.80253446,,,,,,,,,,,5963.517605,6784.283271,8426.261099,11072.4135,11063
1393,24,30,F,140,39157,45359,52464,76280,7933.809957,7224.62878,6286.75205,5904.913851,0.214601958,6837.52616,82619.09503,7.36,0.445,0.26,4,0.491,81.95098465,0.321472826,NA,254.923521,30.59389308,,,,,,,,,,,6865.601101,8125.604704,9905.444632,13343.12403,11523
2951,24,30,A,140,50081,59809,67480,91925,7324.215738,5823.256699,5522.74102,5779.376471,0.21490732,6112.397482,85928.98494,4.01,0.233,0.458,4,0.568,65.84003748,0.784079601,NA,83.97111392,54.70341643,,,,,,,,,,,4810.629961,5579.018281,6549.750895,7326.969484,7599
2951,24,30,B,140,30221,40243,60492,91807,8085.677285,6622.637893,5697.686921,5790.32577,0.412380093,6549.081967,72366.30432,3.28,0.227,0.439,4,0.586,69.8164588,1.368582968,NA,51.01368383,67.10126462,,,,,,,,,,,4331.959949,5413.921622,5804.464752,5838.930743,6340
